date,store,sales,dow,week,month,day,quarter,is_weekend,year
2013-02-21,8,1992,3,8,2,21,1,0,2013
2013-02-21,9,1752,3,8,2,21,1,0,2013
2013-02-21,10,1890,3,8,2,21,1,0,2013
2013-02-22,1,1587,4,8,2,22,1,0,2013
2013-02-22,2,2275,4,8,2,22,1,0,2013
2013-02-22,3,1932,4,8,2,22,1,0,2013
2013-02-22,4,1883,4,8,2,22,1,0,2013
2013-02-22,5,1239,4,8,2,22,1,0,2013
2013-02-22,6,1279,4,8,2,22,1,0,2013
2013-02-22,7,1195,4,8,2,22,1,0,2013
2013-02-22,8,2131,4,8,2,22,1,0,2013
2013-02-22,9,1894,4,8,2,22,1,0,2013
2013-02-22,10,1978,4,8,2,22,1,0,2013
2013-02-23,1,1689,5,8,2,23,1,1,2013
2013-02-23,2,2320,5,8,2,23,1,1,2013
2013-02-23,3,2059,5,8,2,23,1,1,2013
2013-02-23,4,1906,5,8,2,23,1,1,2013
2013-02-23,5,1425,5,8,2,23,1,1,2013
2013-02-23,6,1462,5,8,2,23,1,1,2013
2013-02-23,7,1297,5,8,2,23,1,1,2013
2013-02-23,8,2237,5,8,2,23,1,1,2013
2013-02-23,9,1895,5,8,2,23,1,1,2013
2013-02-23,10,2146,5,8,2,23,1,1,2013
2013-02-24,1,1728,6,8,2,24,1,1,2013
2013-02-24,2,2563,6,8,2,24,1,1,2013
2013-02-24,3,2230,6,8,2,24,1,1,2013
2013-02-24,4,2097,6,8,2,24,1,1,2013
2013-02-24,5,1441,6,8,2,24,1,1,2013
2013-02-24,6,1462,6,8,2,24,1,1,2013
2013-02-24,7,1329,6,8,2,24,1,1,2013
2013-02-24,8,2325,6,8,2,24,1,1,2013
2013-02-24,9,2045,6,8,2,24,1,1,2013
2013-02-24,10,2262,6,8,2,24,1,1,2013
2013-02-25,1,1173,0,9,2,25,1,0,2013
2013-02-25,2,1653,0,9,2,25,1,0,2013
2013-02-25,3,1498,0,9,2,25,1,0,2013
2013-02-25,4,1402,0,9,2,25,1,0,2013
2013-02-25,5,1035,0,9,2,25,1,0,2013
2013-02-25,6,966,0,9,2,25,1,0,2013
2013-02-25,7,931,0,9,2,25,1,0,2013
2013-02-25,8,1624,0,9,2,25,1,0,2013
2013-02-25,9,1369,0,9,2,25,1,0,2013
2013-02-25,10,1407,0,9,2,25,1,0,2013
2013-02-26,1,1348,1,9,2,26,1,0,2013
2013-02-26,2,1942,1,9,2,26,1,0,2013
2013-02-26,3,1750,1,9,2,26,1,0,2013
2013-02-26,4,1619,1,9,2,26,1,0,2013
2013-02-26,5,1120,1,9,2,26,1,0,2013
2013-02-26,6,1182,1,9,2,26,1,0,2013
2013-02-26,7,1062,1,9,2,26,1,0,2013
2013-02-26,8,1879,1,9,2,26,1,0,2013
2013-02-26,9,1574,1,9,2,26,1,0,2013
2013-02-26,10,1708,1,9,2,26,1,0,2013
2013-02-27,1,1279,2,9,2,27,1,0,2013
2013-02-27,2,1956,2,9,2,27,1,0,2013
2013-02-27,3,1697,2,9,2,27,1,0,2013
2013-02-27,4,1624,2,9,2,27,1,0,2013
2013-02-27,5,1165,2,9,2,27,1,0,2013
2013-02-27,6,1146,2,9,2,27,1,0,2013
2013-02-27,7,1079,2,9,2,27,1,0,2013
2013-02-27,8,1905,2,9,2,27,1,0,2013
2013-02-27,9,1509,2,9,2,27,1,0,2013
2013-02-27,10,1654,2,9,2,27,1,0,2013
2013-02-28,1,1460,3,9,2,28,1,0,2013
2013-02-28,2,2043,3,9,2,28,1,0,2013
2013-02-28,3,1809,3,9,2,28,1,0,2013
2013-02-28,4,1700,3,9,2,28,1,0,2013
2013-02-28,5,1203,3,9,2,28,1,0,2013
2013-02-28,6,1213,3,9,2,28,1,0,2013
2013-02-28,7,1176,3,9,2,28,1,0,2013
2013-02-28,8,1996,3,9,2,28,1,0,2013
2013-02-28,9,1766,3,9,2,28,1,0,2013
2013-02-28,10,1862,3,9,2,28,1,0,2013
2013-03-01,1,1933,4,9,3,1,1,0,2013
2013-03-01,2,2732,4,9,3,1,1,0,2013
2013-03-01,3,2258,4,9,3,1,1,0,2013
2013-03-01,4,2179,4,9,3,1,1,0,2013
2013-03-01,5,1577,4,9,3,1,1,0,2013
2013-03-01,6,1681,4,9,3,1,1,0,2013
2013-03-01,7,1421,4,9,3,1,1,0,2013
2013-03-01,8,2604,4,9,3,1,1,0,2013
2013-03-01,9,2220,4,9,3,1,1,0,2013
2013-03-01,10,2373,4,9,3,1,1,0,2013
2013-03-02,1,2011,5,9,3,2,1,1,2013
2013-03-02,2,2905,5,9,3,2,1,1,2013
2013-03-02,3,2447,5,9,3,2,1,1,2013
2013-03-02,4,2397,5,9,3,2,1,1,2013
2013-03-02,5,1722,5,9,3,2,1,1,2013
2013-03-02,6,1702,5,9,3,2,1,1,2013
2013-03-02,7,1536,5,9,3,2,1,1,2013
2013-03-02,8,2693,5,9,3,2,1,1,2013
2013-03-02,9,2250,5,9,3,2,1,1,2013
2013-03-02,10,2431,5,9,3,2,1,1,2013
2013-03-03,1,2102,6,9,3,3,1,1,2013
2013-03-03,2,3035,6,9,3,3,1,1,2013
2013-03-03,3,2701,6,9,3,3,1,1,2013
2013-03-03,4,2450,6,9,3,3,1,1,2013
2013-03-03,5,1795,6,9,3,3,1,1,2013
2013-03-03,6,1798,6,9,3,3,1,1,2013
2013-03-03,7,1525,6,9,3,3,1,1,2013
2013-03-03,8,2806,6,9,3,3,1,1,2013
2013-03-03,9,2447,6,9,3,3,1,1,2013
2013-03-03,10,2601,6,9,3,3,1,1,2013
2013-03-04,1,1406,0,10,3,4,1,0,2013
2013-03-04,2,2023,0,10,3,4,1,0,2013
2013-03-04,3,1697,0,10,3,4,1,0,2013
2013-03-04,4,1634,0,10,3,4,1,0,2013
2013-03-04,5,1211,0,10,3,4,1,0,2013
2013-03-04,6,1248,0,10,3,4,1,0,2013
2013-03-04,7,1117,0,10,3,4,1,0,2013
2013-03-04,8,1986,0,10,3,4,1,0,2013
2013-03-04,9,1617,0,10,3,4,1,0,2013
2013-03-04,10,1771,0,10,3,4,1,0,2013
2013-03-05,1,1622,1,10,3,5,1,0,2013
2013-03-05,2,2340,1,10,3,5,1,0,2013
2013-03-05,3,2148,1,10,3,5,1,0,2013
2013-03-05,4,1835,1,10,3,5,1,0,2013
2013-03-05,5,1350,1,10,3,5,1,0,2013
2013-03-05,6,1363,1,10,3,5,1,0,2013
2013-03-05,7,1247,1,10,3,5,1,0,2013
2013-03-05,8,2210,1,10,3,5,1,0,2013
2013-03-05,9,1991,1,10,3,5,1,0,2013
2013-03-05,10,2083,1,10,3,5,1,0,2013
2013-03-06,1,1716,2,10,3,6,1,0,2013
2013-03-06,2,2390,2,10,3,6,1,0,2013
2013-03-06,3,2145,2,10,3,6,1,0,2013
2013-03-06,4,1930,2,10,3,6,1,0,2013
2013-03-06,5,1398,2,10,3,6,1,0,2013
2013-03-06,6,1418,2,10,3,6,1,0,2013
2013-03-06,7,1241,2,10,3,6,1,0,2013
2013-03-06,8,2185,2,10,3,6,1,0,2013
2013-03-06,9,1968,2,10,3,6,1,0,2013
2013-03-06,10,2044,2,10,3,6,1,0,2013
2013-03-07,1,1816,3,10,3,7,1,0,2013
2013-03-07,2,2428,3,10,3,7,1,0,2013
2013-03-07,3,2238,3,10,3,7,1,0,2013
2013-03-07,4,2015,3,10,3,7,1,0,2013
2013-03-07,5,1484,3,10,3,7,1,0,2013
2013-03-07,6,1495,3,10,3,7,1,0,2013
2013-03-07,7,1342,3,10,3,7,1,0,2013
2013-03-07,8,2331,3,10,3,7,1,0,2013
2013-03-07,9,1991,3,10,3,7,1,0,2013
2013-03-07,10,2170,3,10,3,7,1,0,2013
2013-03-08,1,1916,4,10,3,8,1,0,2013
2013-03-08,2,2653,4,10,3,8,1,0,2013
2013-03-08,3,2338,4,10,3,8,1,0,2013
2013-03-08,4,2134,4,10,3,8,1,0,2013
2013-03-08,5,1623,4,10,3,8,1,0,2013
2013-03-08,6,1611,4,10,3,8,1,0,2013
2013-03-08,7,1438,4,10,3,8,1,0,2013
2013-03-08,8,2589,4,10,3,8,1,0,2013
2013-03-08,9,2115,4,10,3,8,1,0,2013
2013-03-08,10,2338,4,10,3,8,1,0,2013
2013-03-09,1,1989,5,10,3,9,1,1,2013
2013-03-09,2,2860,5,10,3,9,1,1,2013
2013-03-09,3,2504,5,10,3,9,1,1,2013
2013-03-09,4,2226,5,10,3,9,1,1,2013
2013-03-09,5,1683,5,10,3,9,1,1,2013
2013-03-09,6,1658,5,10,3,9,1,1,2013
2013-03-09,7,1554,5,10,3,9,1,1,2013
2013-03-09,8,2693,5,10,3,9,1,1,2013
2013-03-09,9,2358,5,10,3,9,1,1,2013
2013-03-09,10,2529,5,10,3,9,1,1,2013
2013-03-10,1,2149,6,10,3,10,1,1,2013
2013-03-10,2,2980,6,10,3,10,1,1,2013
2013-03-10,3,2689,6,10,3,10,1,1,2013
2013-03-10,4,2419,6,10,3,10,1,1,2013
2013-03-10,5,1743,6,10,3,10,1,1,2013
2013-03-10,6,1748,6,10,3,10,1,1,2013
2013-03-10,7,1609,6,10,3,10,1,1,2013
2013-03-10,8,2898,6,10,3,10,1,1,2013
2013-03-10,9,2393,6,10,3,10,1,1,2013
2013-03-10,10,2624,6,10,3,10,1,1,2013
2013-03-11,1,1365,0,11,3,11,1,0,2013
2013-03-11,2,1965,0,11,3,11,1,0,2013
2013-03-11,3,1722,0,11,3,11,1,0,2013
2013-03-11,4,1631,0,11,3,11,1,0,2013
2013-03-11,5,1172,0,11,3,11,1,0,2013
2013-03-11,6,1163,0,11,3,11,1,0,2013
2013-03-11,7,1042,0,11,3,11,1,0,2013
2013-03-11,8,1892,0,11,3,11,1,0,2013
2013-03-11,9,1667,0,11,3,11,1,0,2013
2013-03-11,10,1704,0,11,3,11,1,0,2013
2013-03-12,1,1580,1,11,3,12,1,0,2013
2013-03-12,2,2302,1,11,3,12,1,0,2013
2013-03-12,3,2042,1,11,3,12,1,0,2013
2013-03-12,4,1861,1,11,3,12,1,0,2013
2013-03-12,5,1401,1,11,3,12,1,0,2013
2013-03-12,6,1360,1,11,3,12,1,0,2013
2013-03-12,7,1330,1,11,3,12,1,0,2013
2013-03-12,8,2256,1,11,3,12,1,0,2013
2013-03-12,9,1912,1,11,3,12,1,0,2013
2013-03-12,10,1985,1,11,3,12,1,0,2013
2013-03-13,1,1607,2,11,3,13,1,0,2013
2013-03-13,2,2412,2,11,3,13,1,0,2013
2013-03-13,3,2112,2,11,3,13,1,0,2013
2013-03-13,4,1987,2,11,3,13,1,0,2013
2013-03-13,5,1373,2,11,3,13,1,0,2013
2013-03-13,6,1424,2,11,3,13,1,0,2013
2013-03-13,7,1298,2,11,3,13,1,0,2013
2013-03-13,8,2239,2,11,3,13,1,0,2013
2013-03-13,9,1922,2,11,3,13,1,0,2013
2013-03-13,10,2039,2,11,3,13,1,0,2013
2013-03-14,1,1755,3,11,3,14,1,0,2013
2013-03-14,2,2423,3,11,3,14,1,0,2013
2013-03-14,3,2223,3,11,3,14,1,0,2013
2013-03-14,4,2118,3,11,3,14,1,0,2013
2013-03-14,5,1443,3,11,3,14,1,0,2013
2013-03-14,6,1477,3,11,3,14,1,0,2013
2013-03-14,7,1363,3,11,3,14,1,0,2013
2013-03-14,8,2376,3,11,3,14,1,0,2013
2013-03-14,9,2081,3,11,3,14,1,0,2013
2013-03-14,10,2136,3,11,3,14,1,0,2013
2013-03-15,1,1817,4,11,3,15,1,0,2013
2013-03-15,2,2669,4,11,3,15,1,0,2013
2013-03-15,3,2324,4,11,3,15,1,0,2013
2013-03-15,4,2194,4,11,3,15,1,0,2013
2013-03-15,5,1622,4,11,3,15,1,0,2013
2013-03-15,6,1599,4,11,3,15,1,0,2013
2013-03-15,7,1498,4,11,3,15,1,0,2013
2013-03-15,8,2465,4,11,3,15,1,0,2013
2013-03-15,9,2205,4,11,3,15,1,0,2013
2013-03-15,10,2270,4,11,3,15,1,0,2013
2013-03-16,1,2057,5,11,3,16,1,1,2013
2013-03-16,2,2801,5,11,3,16,1,1,2013
2013-03-16,3,2504,5,11,3,16,1,1,2013
2013-03-16,4,2280,5,11,3,16,1,1,2013
2013-03-16,5,1722,5,11,3,16,1,1,2013
2013-03-16,6,1679,5,11,3,16,1,1,2013
2013-03-16,7,1569,5,11,3,16,1,1,2013
2013-03-16,8,2692,5,11,3,16,1,1,2013
2013-03-16,9,2313,5,11,3,16,1,1,2013
2013-03-16,10,2527,5,11,3,16,1,1,2013
2013-03-17,1,2065,6,11,3,17,1,1,2013
2013-03-17,2,3020,6,11,3,17,1,1,2013
2013-03-17,3,2633,6,11,3,17,1,1,2013
2013-03-17,4,2475,6,11,3,17,1,1,2013
2013-03-17,5,1785,6,11,3,17,1,1,2013
2013-03-17,6,1747,6,11,3,17,1,1,2013
2013-03-17,7,1622,6,11,3,17,1,1,2013
2013-03-17,8,2924,6,11,3,17,1,1,2013
2013-03-17,9,2424,6,11,3,17,1,1,2013
2013-03-17,10,2643,6,11,3,17,1,1,2013
2013-03-18,1,1479,0,12,3,18,1,0,2013
2013-03-18,2,2025,0,12,3,18,1,0,2013
2013-03-18,3,1788,0,12,3,18,1,0,2013
2013-03-18,4,1597,0,12,3,18,1,0,2013
2013-03-18,5,1198,0,12,3,18,1,0,2013
2013-03-18,6,1186,0,12,3,18,1,0,2013
2013-03-18,7,1119,0,12,3,18,1,0,2013
2013-03-18,8,1827,0,12,3,18,1,0,2013
2013-03-18,9,1605,0,12,3,18,1,0,2013
2013-03-18,10,1759,0,12,3,18,1,0,2013
2013-03-19,1,1675,1,12,3,19,1,0,2013
2013-03-19,2,2313,1,12,3,19,1,0,2013
2013-03-19,3,2051,1,12,3,19,1,0,2013
2013-03-19,4,1903,1,12,3,19,1,0,2013
2013-03-19,5,1409,1,12,3,19,1,0,2013
2013-03-19,6,1351,1,12,3,19,1,0,2013
2013-03-19,7,1272,1,12,3,19,1,0,2013
2013-03-19,8,2293,1,12,3,19,1,0,2013
2013-03-19,9,1861,1,12,3,19,1,0,2013
2013-03-19,10,2107,1,12,3,19,1,0,2013
2013-03-20,1,1692,2,12,3,20,1,0,2013
2013-03-20,2,2337,2,12,3,20,1,0,2013
2013-03-20,3,2039,2,12,3,20,1,0,2013
2013-03-20,4,1846,2,12,3,20,1,0,2013
2013-03-20,5,1371,2,12,3,20,1,0,2013
2013-03-20,6,1390,2,12,3,20,1,0,2013
2013-03-20,7,1276,2,12,3,20,1,0,2013
2013-03-20,8,2240,2,12,3,20,1,0,2013
2013-03-20,9,1855,2,12,3,20,1,0,2013
2013-03-20,10,2051,2,12,3,20,1,0,2013
2013-03-21,1,1709,3,12,3,21,1,0,2013
2013-03-21,2,2543,3,12,3,21,1,0,2013
2013-03-21,3,2216,3,12,3,21,1,0,2013
2013-03-21,4,2020,3,12,3,21,1,0,2013
2013-03-21,5,1446,3,12,3,21,1,0,2013
2013-03-21,6,1442,3,12,3,21,1,0,2013
2013-03-21,7,1336,3,12,3,21,1,0,2013
2013-03-21,8,2431,3,12,3,21,1,0,2013
2013-03-21,9,2091,3,12,3,21,1,0,2013
2013-03-21,10,2171,3,12,3,21,1,0,2013
2013-03-22,1,1802,4,12,3,22,1,0,2013
2013-03-22,2,2706,4,12,3,22,1,0,2013
2013-03-22,3,2360,4,12,3,22,1,0,2013
2013-03-22,4,2126,4,12,3,22,1,0,2013
2013-03-22,5,1616,4,12,3,22,1,0,2013
2013-03-22,6,1619,4,12,3,22,1,0,2013
2013-03-22,7,1436,4,12,3,22,1,0,2013
2013-03-22,8,2607,4,12,3,22,1,0,2013
2013-03-22,9,2216,4,12,3,22,1,0,2013
2013-03-22,10,2324,4,12,3,22,1,0,2013
2013-03-23,1,1979,5,12,3,23,1,1,2013
2013-03-23,2,2864,5,12,3,23,1,1,2013
2013-03-23,3,2497,5,12,3,23,1,1,2013
2013-03-23,4,2329,5,12,3,23,1,1,2013
2013-03-23,5,1700,5,12,3,23,1,1,2013
2013-03-23,6,1660,5,12,3,23,1,1,2013
2013-03-23,7,1506,5,12,3,23,1,1,2013
2013-03-23,8,2761,5,12,3,23,1,1,2013
2013-03-23,9,2351,5,12,3,23,1,1,2013
2013-03-23,10,2461,5,12,3,23,1,1,2013
2013-03-24,1,2093,6,12,3,24,1,1,2013
2013-03-24,2,2977,6,12,3,24,1,1,2013
2013-03-24,3,2707,6,12,3,24,1,1,2013
2013-03-24,4,2389,6,12,3,24,1,1,2013
2013-03-24,5,1776,6,12,3,24,1,1,2013
2013-03-24,6,1742,6,12,3,24,1,1,2013
2013-03-24,7,1621,6,12,3,24,1,1,2013
2013-03-24,8,2906,6,12,3,24,1,1,2013
2013-03-24,9,2505,6,12,3,24,1,1,2013
2013-03-24,10,2571,6,12,3,24,1,1,2013
2013-03-25,1,1376,0,13,3,25,1,0,2013
2013-03-25,2,1998,0,13,3,25,1,0,2013
2013-03-25,3,1779,0,13,3,25,1,0,2013
2013-03-25,4,1630,0,13,3,25,1,0,2013
2013-03-25,5,1182,0,13,3,25,1,0,2013
2013-03-25,6,1238,0,13,3,25,1,0,2013
2013-03-25,7,1115,0,13,3,25,1,0,2013
2013-03-25,8,1886,0,13,3,25,1,0,2013
2013-03-25,9,1650,0,13,3,25,1,0,2013
2013-03-25,10,1793,0,13,3,25,1,0,2013
2013-03-26,1,1625,1,13,3,26,1,0,2013
2013-03-26,2,2430,1,13,3,26,1,0,2013
2013-03-26,3,2027,1,13,3,26,1,0,2013
2013-03-26,4,1874,1,13,3,26,1,0,2013
2013-03-26,5,1381,1,13,3,26,1,0,2013
2013-03-26,6,1376,1,13,3,26,1,0,2013
2013-03-26,7,1322,1,13,3,26,1,0,2013
2013-03-26,8,2261,1,13,3,26,1,0,2013
2013-03-26,9,1960,1,13,3,26,1,0,2013
2013-03-26,10,2052,1,13,3,26,1,0,2013
2013-03-27,1,1574,2,13,3,27,1,0,2013
2013-03-27,2,2360,2,13,3,27,1,0,2013
2013-03-27,3,2112,2,13,3,27,1,0,2013
2013-03-27,4,1927,2,13,3,27,1,0,2013
2013-03-27,5,1450,2,13,3,27,1,0,2013
2013-03-27,6,1401,2,13,3,27,1,0,2013
2013-03-27,7,1246,2,13,3,27,1,0,2013
2013-03-27,8,2193,2,13,3,27,1,0,2013
2013-03-27,9,1983,2,13,3,27,1,0,2013
2013-03-27,10,2030,2,13,3,27,1,0,2013
2013-03-28,1,1816,3,13,3,28,1,0,2013
2013-03-28,2,2588,3,13,3,28,1,0,2013
2013-03-28,3,2191,3,13,3,28,1,0,2013
2013-03-28,4,2115,3,13,3,28,1,0,2013
2013-03-28,5,1469,3,13,3,28,1,0,2013
2013-03-28,6,1546,3,13,3,28,1,0,2013
2013-03-28,7,1335,3,13,3,28,1,0,2013
2013-03-28,8,2383,3,13,3,28,1,0,2013
2013-03-28,9,2079,3,13,3,28,1,0,2013
2013-03-28,10,2220,3,13,3,28,1,0,2013
2013-03-29,1,1889,4,13,3,29,1,0,2013
2013-03-29,2,2655,4,13,3,29,1,0,2013
2013-03-29,3,2303,4,13,3,29,1,0,2013
2013-03-29,4,2170,4,13,3,29,1,0,2013
2013-03-29,5,1548,4,13,3,29,1,0,2013
2013-03-29,6,1576,4,13,3,29,1,0,2013
2013-03-29,7,1377,4,13,3,29,1,0,2013
2013-03-29,8,2580,4,13,3,29,1,0,2013
2013-03-29,9,2197,4,13,3,29,1,0,2013
2013-03-29,10,2416,4,13,3,29,1,0,2013
2013-03-30,1,2052,5,13,3,30,1,1,2013
2013-03-30,2,2875,5,13,3,30,1,1,2013
2013-03-30,3,2515,5,13,3,30,1,1,2013
2013-03-30,4,2382,5,13,3,30,1,1,2013
2013-03-30,5,1653,5,13,3,30,1,1,2013
2013-03-30,6,1733,5,13,3,30,1,1,2013
2013-03-30,7,1563,5,13,3,30,1,1,2013
2013-03-30,8,2714,5,13,3,30,1,1,2013
2013-03-30,9,2319,5,13,3,30,1,1,2013
2013-03-30,10,2486,5,13,3,30,1,1,2013
2013-03-31,1,2160,6,13,3,31,1,1,2013
2013-03-31,2,3000,6,13,3,31,1,1,2013
2013-03-31,3,2759,6,13,3,31,1,1,2013
2013-03-31,4,2449,6,13,3,31,1,1,2013
2013-03-31,5,1779,6,13,3,31,1,1,2013
2013-03-31,6,1783,6,13,3,31,1,1,2013
2013-03-31,7,1656,6,13,3,31,1,1,2013
2013-03-31,8,2968,6,13,3,31,1,1,2013
2013-03-31,9,2443,6,13,3,31,1,1,2013
2013-03-31,10,2540,6,13,3,31,1,1,2013
2013-04-01,1,1711,0,14,4,1,2,0,2013
2013-04-01,2,2471,0,14,4,1,2,0,2013
2013-04-01,3,2026,0,14,4,1,2,0,2013
2013-04-01,4,1788,0,14,4,1,2,0,2013
2013-04-01,5,1380,0,14,4,1,2,0,2013
2013-04-01,6,1359,0,14,4,1,2,0,2013
2013-04-01,7,1278,0,14,4,1,2,0,2013
2013-04-01,8,2155,0,14,4,1,2,0,2013
2013-04-01,9,1950,0,14,4,1,2,0,2013
2013-04-01,10,2086,0,14,4,1,2,0,2013
2013-04-02,1,1875,1,14,4,2,2,0,2013
2013-04-02,2,2736,1,14,4,2,2,0,2013
2013-04-02,3,2392,1,14,4,2,2,0,2013
2013-04-02,4,2265,1,14,4,2,2,0,2013
2013-04-02,5,1662,1,14,4,2,2,0,2013
2013-04-02,6,1647,1,14,4,2,2,0,2013
2013-04-02,7,1455,1,14,4,2,2,0,2013
2013-04-02,8,2541,1,14,4,2,2,0,2013
2013-04-02,9,2234,1,14,4,2,2,0,2013
2013-04-02,10,2411,1,14,4,2,2,0,2013
2013-04-03,1,1894,2,14,4,3,2,0,2013
2013-04-03,2,2719,2,14,4,3,2,0,2013
2013-04-03,3,2381,2,14,4,3,2,0,2013
2013-04-03,4,2195,2,14,4,3,2,0,2013
2013-04-03,5,1652,2,14,4,3,2,0,2013
2013-04-03,6,1583,2,14,4,3,2,0,2013
2013-04-03,7,1457,2,14,4,3,2,0,2013
2013-04-03,8,2517,2,14,4,3,2,0,2013
2013-04-03,9,2236,2,14,4,3,2,0,2013
2013-04-03,10,2491,2,14,4,3,2,0,2013
2013-04-04,1,2048,3,14,4,4,2,0,2013
2013-04-04,2,2952,3,14,4,4,2,0,2013
2013-04-04,3,2650,3,14,4,4,2,0,2013
2013-04-04,4,2384,3,14,4,4,2,0,2013
2013-04-04,5,1652,3,14,4,4,2,0,2013
2013-04-04,6,1774,3,14,4,4,2,0,2013
2013-04-04,7,1656,3,14,4,4,2,0,2013
2013-04-04,8,2849,3,14,4,4,2,0,2013
2013-04-04,9,2341,3,14,4,4,2,0,2013
2013-04-04,10,2553,3,14,4,4,2,0,2013
2013-04-05,1,2178,4,14,4,5,2,0,2013
2013-04-05,2,3077,4,14,4,5,2,0,2013
2013-04-05,3,2831,4,14,4,5,2,0,2013
2013-04-05,4,2496,4,14,4,5,2,0,2013
2013-04-05,5,1873,4,14,4,5,2,0,2013
2013-04-05,6,1876,4,14,4,5,2,0,2013
2013-04-05,7,1621,4,14,4,5,2,0,2013
2013-04-05,8,2949,4,14,4,5,2,0,2013
2013-04-05,9,2588,4,14,4,5,2,0,2013
2013-04-05,10,2691,4,14,4,5,2,0,2013
2013-04-06,1,2447,5,14,4,6,2,1,2013
2013-04-06,2,3302,5,14,4,6,2,1,2013
2013-04-06,3,2891,5,14,4,6,2,1,2013
2013-04-06,4,2670,5,14,4,6,2,1,2013
2013-04-06,5,1960,5,14,4,6,2,1,2013
2013-04-06,6,1964,5,14,4,6,2,1,2013
2013-04-06,7,1770,5,14,4,6,2,1,2013
2013-04-06,8,3273,5,14,4,6,2,1,2013
2013-04-06,9,2720,5,14,4,6,2,1,2013
2013-04-06,10,2808,5,14,4,6,2,1,2013
2013-04-07,1,2465,6,14,4,7,2,1,2013
2013-04-07,2,3414,6,14,4,7,2,1,2013
2013-04-07,3,3105,6,14,4,7,2,1,2013
2013-04-07,4,2912,6,14,4,7,2,1,2013
2013-04-07,5,2055,6,14,4,7,2,1,2013
2013-04-07,6,2060,6,14,4,7,2,1,2013
2013-04-07,7,1896,6,14,4,7,2,1,2013
2013-04-07,8,3322,6,14,4,7,2,1,2013
2013-04-07,9,2787,6,14,4,7,2,1,2013
2013-04-07,10,3156,6,14,4,7,2,1,2013
2013-04-08,1,1569,0,15,4,8,2,0,2013
2013-04-08,2,2336,0,15,4,8,2,0,2013
2013-04-08,3,1966,0,15,4,8,2,0,2013
2013-04-08,4,1849,0,15,4,8,2,0,2013
2013-04-08,5,1374,0,15,4,8,2,0,2013
2013-04-08,6,1375,0,15,4,8,2,0,2013
2013-04-08,7,1313,0,15,4,8,2,0,2013
2013-04-08,8,2295,0,15,4,8,2,0,2013
2013-04-08,9,1892,0,15,4,8,2,0,2013
2013-04-08,10,2036,0,15,4,8,2,0,2013
2013-04-09,1,1934,1,15,4,9,2,0,2013
2013-04-09,2,2779,1,15,4,9,2,0,2013
2013-04-09,3,2425,1,15,4,9,2,0,2013
2013-04-09,4,2230,1,15,4,9,2,0,2013
2013-04-09,5,1725,1,15,4,9,2,0,2013
2013-04-09,6,1579,1,15,4,9,2,0,2013
2013-04-09,7,1432,1,15,4,9,2,0,2013
2013-04-09,8,2542,1,15,4,9,2,0,2013
2013-04-09,9,2212,1,15,4,9,2,0,2013
2013-04-09,10,2318,1,15,4,9,2,0,2013
2013-04-10,1,1952,2,15,4,10,2,0,2013
2013-04-10,2,2685,2,15,4,10,2,0,2013
2013-04-10,3,2438,2,15,4,10,2,0,2013
2013-04-10,4,2241,2,15,4,10,2,0,2013
2013-04-10,5,1578,2,15,4,10,2,0,2013
2013-04-10,6,1598,2,15,4,10,2,0,2013
2013-04-10,7,1434,2,15,4,10,2,0,2013
2013-04-10,8,2668,2,15,4,10,2,0,2013
2013-04-10,9,2208,2,15,4,10,2,0,2013
2013-04-10,10,2395,2,15,4,10,2,0,2013
2013-04-11,1,2055,3,15,4,11,2,0,2013
2013-04-11,2,3036,3,15,4,11,2,0,2013
2013-04-11,3,2662,3,15,4,11,2,0,2013
2013-04-11,4,2442,3,15,4,11,2,0,2013
2013-04-11,5,1667,3,15,4,11,2,0,2013
2013-04-11,6,1712,3,15,4,11,2,0,2013
2013-04-11,7,1550,3,15,4,11,2,0,2013
2013-04-11,8,2851,3,15,4,11,2,0,2013
2013-04-11,9,2445,3,15,4,11,2,0,2013
2013-04-11,10,2555,3,15,4,11,2,0,2013
2013-04-12,1,2159,4,15,4,12,2,0,2013
2013-04-12,2,3170,4,15,4,12,2,0,2013
2013-04-12,3,2758,4,15,4,12,2,0,2013
2013-04-12,4,2487,4,15,4,12,2,0,2013
2013-04-12,5,1850,4,15,4,12,2,0,2013
2013-04-12,6,1837,4,15,4,12,2,0,2013
2013-04-12,7,1648,4,15,4,12,2,0,2013
2013-04-12,8,2946,4,15,4,12,2,0,2013
2013-04-12,9,2595,4,15,4,12,2,0,2013
2013-04-12,10,2733,4,15,4,12,2,0,2013
2013-04-13,1,2369,5,15,4,13,2,1,2013
2013-04-13,2,3250,5,15,4,13,2,1,2013
2013-04-13,3,2994,5,15,4,13,2,1,2013
2013-04-13,4,2659,5,15,4,13,2,1,2013
2013-04-13,5,2004,5,15,4,13,2,1,2013
2013-04-13,6,1894,5,15,4,13,2,1,2013
2013-04-13,7,1827,5,15,4,13,2,1,2013
2013-04-13,8,3106,5,15,4,13,2,1,2013
2013-04-13,9,2748,5,15,4,13,2,1,2013
2013-04-13,10,2907,5,15,4,13,2,1,2013
2013-04-14,1,2504,6,15,4,14,2,1,2013
2013-04-14,2,3667,6,15,4,14,2,1,2013
2013-04-14,3,3126,6,15,4,14,2,1,2013
2013-04-14,4,2833,6,15,4,14,2,1,2013
